NOC,Year,Bronze,Gold,Silver,Participants,Events,is_host,Total
GDR,1908,0,0,0,0,0,0,0
GDR,1912,0,0,0,0,0,0,0
GDR,1916,0,0,0,0,0,0,0
GDR,1920,0,0,0,0,0,0,0
GDR,1924,0,0,0,0,0,0,0
GDR,1928,0,0,0,0,0,0,0
GDR,1932,0,0,0,0,0,0,0
GDR,1936,0,0,0,0,0,0,0
GDR,1940,0,0,0,0,0,0,0
GDR,1944,0,0,0,0,0,0,0
GDR,1948,0,0,0,0,0,0,0
GDR,1952,0,0,0,0,0,0,0
GDR,1956,0,0,0,0,0,0,0
GDR,1960,0,0,0,0,0,0,0
GDR,1964,0,0,0,0,0,0,0
GDR,1968,7,9,9,346,18,0,25
GDR,1972,23,20,23,454,18,0,66
GDR,1976,25,40,25,407,17,0,90
GDR,1980,42,47,37,495,17,0,126
GDR,1984,0,0,0,0,0,0,0
GDR,1988,30,37,35,402,16,0,102
GDR,1992,0,0,0,0,0,0,0
GDR,1996,0,0,0,0,0,0,0
GDR,2000,0,0,0,0,0,0,0
GDR,2004,0,0,0,0,0,0,0
GDR,2008,0,0,0,0,0,0,0
GDR,2012,0,0,0,0,0,0,0
GDR,2016,0,0,0,0,0,0,0
GDR,2020,0,0,0,0,0,0,0
GDR,2024,0,0,0,0,0,0,0
GEO,1896,0,0,0,0,0,0,0
GEO,1900,0,0,0,0,0,0,0
GEO,1904,0,0,0,0,0,0,0
GEO,1908,0,0,0,0,0,0,0
GEO,1912,0,0,0,0,0,0,0
GEO,1916,0,0,0,0,0,0,0
GEO,1920,0,0,0,0,0,0,0
GEO,1924,0,0,0,0,0,0,0
GEO,1928,0,0,0,0,0,0,0
GEO,1932,0,0,0,0,0,0,0
GEO,1936,0,0,0,0,0,0,0
GEO,1940,0,0,0,0,0,0,0
GEO,1944,0,0,0,0,0,0,0
GEO,1948,0,0,0,0,0,0,0
GEO,1952,0,0,0,0,0,0,0
GEO,1956,0,0,0,0,0,0,0
GEO,1960,0,0,0,0,0,0,0
GEO,1964,0,0,0,0,0,0,0
GEO,1968,0,0,0,0,0,0,0
GEO,1972,0,0,0,0,0,0,0
GEO,1976,0,0,0,0,0,0,0
GEO,1980,0,0,0,0,0,0,0
GEO,1984,0,0,0,0,0,0,0
GEO,1988,0,0,0,0,0,0,0
GEO,1992,0,0,0,0,0,0,0
GEO,1996,2,0,0,42,13,0,2
GEO,2000,6,0,0,47,12,0,6
GEO,2004,0,2,2,39,10,0,4
GEO,2008,2,3,2,38,11,0,7
GEO,2012,3,1,2,36,10,0,6
GEO,2016,4,2,1,45,12,0,7
GEO,2020,1,2,5,36,11,0,8
GEO,2024,1,3,3,38,9,0,7
GEQ,1896,0,0,0,0,0,0,0
GEQ,1900,0,0,0,0,0,0,0
GEQ,1904,0,0,0,0,0,0,0
GEQ,1908,0,0,0,0,0,0,0
GEQ,1912,0,0,0,0,0,0,0
GEQ,1916,0,0,0,0,0,0,0
GEQ,1920,0,0,0,0,0,0,0
GEQ,1924,0,0,0,0,0,0,0
GEQ,1928,0,0,0,0,0,0,0
GEQ,1932,0,0,0,0,0,0,0
GEQ,1936,0,0,0,0,0,0,0
GEQ,1940,0,0,0,0,0,0,0
GEQ,1944,0,0,0,0,0,0,0
GEQ,1948,0,0,0,0,0,0,0
GEQ,1952,0,0,0,0,0,0,0
GEQ,1956,0,0,0,0,0,0,0
GEQ,1960,0,0,0,0,0,0,0
GEQ,1964,0,0,0,0,0,0,0
GEQ,1968,0,0,0,0,0,0,0
GEQ,1972,0,0,0,0,0,0,0
GEQ,1976,0,0,0,0,0,0,0
GEQ,1980,0,0,0,0,0,0,0
GEQ,1984,0,0,0,5,1,0,0
GEQ,1988,0,0,0,7,1,0,0
GEQ,1992,0,0,0,8,1,0,0
GEQ,1996,0,0,0,8,1,0,0
GEQ,2000,0,0,0,4,2,0,0
GEQ,2004,0,0,0,2,1,0,0
GEQ,2008,0,0,0,3,2,0,0
GEQ,2012,0,0,0,2,1,0,0
GEQ,2016,0,0,0,1,1,0,0
GEQ,2020,0,0,0,3,2,0,0
GEQ,2024,0,0,0,3,2,0,0
GER,1896,2,6,5,94,6,0,13
GER,1900,2,4,3,103,10,0,9
GER,1904,6,4,5,55,9,0,15
GER,1908,5,3,5,148,12,0,13
GER,1912,7,5,13,312,14,0,25
GER,1916,0,0,0,0,0,0,0
GER,1920,0,0,0,0,0,0,0
GER,1924,0,0,0,0,0,0,0
GER,1928,14,10,7,399,16,0,31
GER,1932,7,5,12,202,15,0,24
GER,1936,32,38,31,581,22,0,101
GER,1940,0,0,0,0,0,0,0
GER,1944,0,0,0,0,0,0,0
GER,1948,0,0,0,0,0,0,0
GER,1952,17,0,7,365,18,0,24
GER,1956,7,6,13,261,16,0,26
GER,1960,11,12,19,425,17,0,42
GER,1964,18,10,22,478,19,0,50
GER,1968,0,0,0,0,0,0,0
GER,1972,0,0,0,0,0,0,0
GER,1976,0,0,0,0,0,0,0
GER,1980,0,0,0,0,0,0,0
GER,1984,0,0,0,0,0,0,0
GER,1988,0,0,0,0,0,0,0
GER,1992,28,33,21,653,26,0,82
GER,1996,27,20,18,626,26,0,65
GER,2000,26,13,17,567,29,0,56
GER,2004,20,13,16,592,29,0,49
GER,2008,14,16,11,558,30,0,41
GER,2012,13,11,20,510,27,0,44
GER,2016,15,17,10,536,29,0,42
GER,2020,16,10,11,597,37,0,37
GER,2024,8,12,13,647,42,0,33
GHA,1896,0,0,0,0,0,0,0
GHA,1900,0,0,0,0,0,0,0
GHA,1904,0,0,0,0,0,0,0
GHA,1908,0,0,0,0,0,0,0
GHA,1912,0,0,0,0,0,0,0
GHA,1916,0,0,0,0,0,0,0
GHA,1920,0,0,0,0,0,0,0
GHA,1924,0,0,0,0,0,0,0
GHA,1928,0,0,0,0,0,0,0
GHA,1932,0,0,0,0,0,0,0
GHA,1936,0,0,0,0,0,0,0
GHA,1940,0,0,0,0,0,0,0
GHA,1944,0,0,0,0,0,0,0
GHA,1948,0,0,0,0,0,0,0
GHA,1952,0,0,0,9,1,0,0
GHA,1956,0,0,0,0,0,0,0
GHA,1960,0,0,1,15,2,0,1
GHA,1964,1,0,0,40,3,0,1
GHA,1968,0,0,0,36,3,0,0
GHA,1972,1,0,0,41,3,0,1
GHA,1976,0,0,0,0,0,0,0
GHA,1980,0,0,0,0,0,0,0
GHA,1984,0,0,0,27,2,0,0
GHA,1988,0,0,0,21,3,0,0
GHA,1992,1,0,0,41,4,0,1
GHA,1996,0,0,0,40,4,0,0
GHA,2000,0,0,0,28,2,0,0
GHA,2004,0,0,0,29,2,0,0
GHA,2008,0,0,0,9,2,0,0
GHA,2012,0,0,0,7,4,0,0
GHA,2016,0,0,0,15,5,0,0
GHA,2020,1,0,0,16,5,0,1
GHA,2024,0,0,0,11,2,0,0
GRE,1896,19,10,18,148,9,0,47
GRE,1900,0,0,0,4,2,0,0
GRE,1904,1,1,0,17,3,0,2
GRE,1908,1,0,3,49,3,0,4
GRE,1912,1,1,0,77,5,0,2
GRE,1916,0,0,0,0,0,0,0
GRE,1920,0,0,1,98,8,0,1
GRE,1924,0,1,0,79,9,0,1
GRE,1928,0,0,0,47,4,0,0
GRE,1932,0,0,0,16,3,0,0
GRE,1936,0,0,0,64,7,0,0
GRE,1940,0,0,0,0,0,0,0
GRE,1944,0,0,0,0,0,0,0
GRE,1948,0,0,0,97,10,0,0
GRE,1952,0,0,0,54,7,0,0
GRE,1956,1,0,0,16,5,0,1
GRE,1960,0,1,0,59,8,0,1
GRE,1964,0,0,0,19,4,0,0
GRE,1968,1,0,0,44,7,0,1
GRE,1972,0,0,2,66,9,0,2
GRE,1976,0,0,0,40,8,0,0
GRE,1980,2,1,0,45,8,0,3
GRE,1984,1,0,1,73,11,0,2
GRE,1988,1,0,0,72,12,0,1
GRE,1992,0,2,0,76,17,0,2
GRE,1996,0,4,4,180,18,0,8
GRE,2000,3,4,6,175,23,0,13
GRE,2004,4,6,6,499,33,0,16
GRE,2008,1,0,2,176,23,0,3
GRE,2012,2,0,0,115,20,0,2
GRE,2016,2,3,1,104,16,0,6
GRE,2020,1,2,1,100,20,0,4
GRE,2024,6,1,1,126,17,0,8
GRN,1896,0,0,0,0,0,0,0
GRN,1900,0,0,0,0,0,0,0
GRN,1904,0,0,0,0,0,0,0
GRN,1908,0,0,0,0,0,0,0
GRN,1912,0,0,0,0,0,0,0
GRN,1916,0,0,0,0,0,0,0
GRN,1920,0,0,0,0,0,0,0
GRN,1924,0,0,0,0,0,0,0
GRN,1928,0,0,0,0,0,0,0
GRN,1932,0,0,0,0,0,0,0
GRN,1936,0,0,0,0,0,0,0
GRN,1940,0,0,0,0,0,0,0
GRN,1944,0,0,0,0,0,0,0
GRN,1948,0,0,0,0,0,0,0
GRN,1952,0,0,0,0,0,0,0
GRN,1956,0,0,0,0,0,0,0
GRN,1960,0,0,0,0,0,0,0
GRN,1964,0,0,0,0,0,0,0
GRN,1968,0,0,0,0,0,0,0
GRN,1972,0,0,0,0,0,0,0
GRN,1976,0,0,0,0,0,0,0
GRN,1980,0,0,0,0,0,0,0
GRN,1984,0,0,0,6,2,0,0
GRN,1988,0,0,0,7,2,0,0
GRN,1992,0,0,0,5,1,0,0
GRN,1996,0,0,0,5,1,0,0
GRN,2000,0,0,0,3,2,0,0
GRN,2004,0,0,0,5,2,0,0
GRN,2008,0,0,0,9,2,0,0
GRN,2012,0,1,0,8,3,0,1
GRN,2016,0,0,1,6,2,0,1
GRN,2020,1,0,0,6,2,0,1
GRN,2024,2,0,0,6,2,0,2
GUA,1896,0,0,0,0,0,0,0
GUA,1900,0,0,0,0,0,0,0
GUA,1904,0,0,0,0,0,0,0
GUA,1908,0,0,0,0,0,0,0
GUA,1912,0,0,0,0,0,0,0
GUA,1916,0,0,0,0,0,0,0
GUA,1920,0,0,0,0,0,0,0
GUA,1924,0,0,0,0,0,0,0
GUA,1928,0,0,0,0,0,0,0
GUA,1932,0,0,0,1,1,0,0
GUA,1936,0,0,0,0,0,0,0
GUA,1940,0,0,0,0,0,0,0
GUA,1944,0,0,0,0,0,0,0
GUA,1948,0,0,0,0,0,0,0
GUA,1952,0,0,0,35,6,0,0
GUA,1956,0,0,0,0,0,0,0
GUA,1960,0,0,0,0,0,0,0
GUA,1964,0,0,0,0,0,0,0
GUA,1968,0,0,0,67,8,0,0
GUA,1972,0,0,0,11,3,0,0
GUA,1976,0,0,0,28,5,0,0
GUA,1980,0,0,0,10,5,0,0
GUA,1984,0,0,0,53,9,0,0
GUA,1988,0,0,0,37,8,0,0
GUA,1992,0,0,0,41,7,0,0
GUA,1996,0,0,0,28,11,0,0
GUA,2000,0,0,0,18,7,0,0
GUA,2004,0,0,0,19,8,0,0
GUA,2008,0,0,0,13,9,0,0
GUA,2012,0,0,1,24,11,0,1
GUA,2016,0,0,0,25,10,0,0
GUA,2020,0,0,0,24,10,0,0
GUA,2024,1,1,0,16,7,0,2
GUI,1896,0,0,0,0,0,0,0
GUI,1900,0,0,0,0,0,0,0
GUI,1904,0,0,0,0,0,0,0
GUI,1908,0,0,0,0,0,0,0
GUI,1912,0,0,0,0,0,0,0
GUI,1916,0,0,0,0,0,0,0
GUI,1920,0,0,0,0,0,0,0
GUI,1924,0,0,0,0,0,0,0
GUI,1928,0,0,0,0,0,0,0
GUI,1932,0,0,0,0,0,0,0
GUI,1936,0,0,0,0,0,0,0
GUI,1940,0,0,0,0,0,0,0
GUI,1944,0,0,0,0,0,0,0
GUI,1948,0,0,0,0,0,0,0
GUI,1952,0,0,0,0,0,0,0
GUI,1956,0,0,0,0,0,0,0
GUI,1960,0,0,0,0,0,0,0
GUI,1964,0,0,0,0,0,0,0
GUI,1968,0,0,0,15,1,0,0
GUI,1972,0,0,0,0,0,0,0
GUI,1976,0,0,0,0,0,0,0
GUI,1980,0,0,0,10,3,0,0
GUI,1984,0,0,0,1,1,0,0
GUI,1988,0,0,0,7,3,0,0
GUI,1992,0,0,0,11,2,0,0
GUI,1996,0,0,0,5,2,0,0
GUI,2000,0,0,0,6,4,0,0
GUI,2004,0,0,0,4,3,0,0
GUI,2008,0,0,0,5,3,0,0
GUI,2012,0,0,0,4,3,0,0
GUI,2016,0,0,0,5,3,0,0
GUI,2020,0,0,0,5,4,0,0
GUI,2024,0,0,0,25,5,0,0
GUM,1896,0,0,0,0,0,0,0
GUM,1900,0,0,0,0,0,0,0
GUM,1904,0,0,0,0,0,0,0
GUM,1908,0,0,0,0,0,0,0
GUM,1912,0,0,0,0,0,0,0
GUM,1916,0,0,0,0,0,0,0
GUM,1920,0,0,0,0,0,0,0
GUM,1924,0,0,0,0,0,0,0
GUM,1928,0,0,0,0,0,0,0
GUM,1932,0,0,0,0,0,0,0
GUM,1936,0,0,0,0,0,0,0
GUM,1940,0,0,0,0,0,0,0
GUM,1944,0,0,0,0,0,0,0
GUM,1948,0,0,0,0,0,0,0
GUM,1952,0,0,0,0,0,0,0
GUM,1956,0,0,0,0,0,0,0
GUM,1960,0,0,0,0,0,0,0
GUM,1964,0,0,0,0,0,0,0
GUM,1968,0,0,0,0,0,0,0
GUM,1972,0,0,0,0,0,0,0
GUM,1976,0,0,0,0,0,0,0
GUM,1980,0,0,0,0,0,0,0
GUM,1984,0,0,0,0,0,0,0
GUM,1988,0,0,0,26,7,0,0
GUM,1992,0,0,0,45,8,0,0
GUM,1996,0,0,0,9,4,0,0
GUM,2000,0,0,0,7,5,0,0
GUM,2004,0,0,0,4,3,0,0
GUM,2008,0,0,0,7,5,0,0
GUM,2012,0,0,0,8,5,0,0
GUM,2016,0,0,0,5,3,0,0
GUM,2020,0,0,0,5,4,0,0
GUM,2024,0,0,0,9,6,0,0
GUY,1896,0,0,0,0,0,0,0
GUY,1900,0,0,0,0,0,0,0
GUY,1904,0,0,0,0,0,0,0
GUY,1908,0,0,0,0,0,0,0
GUY,1912,0,0,0,0,0,0,0
GUY,1916,0,0,0,0,0,0,0
GUY,1920,0,0,0,0,0,0,0
GUY,1924,0,0,0,0,0,0,0
GUY,1928,0,0,0,0,0,0,0
GUY,1932,0,0,0,0,0,0,0
GUY,1936,0,0,0,0,0,0,0
GUY,1940,0,0,0,0,0,0,0
GUY,1944,0,0,0,0,0,0,0
GUY,1948,0,0,0,7,3,0,0
GUY,1952,0,0,0,1,1,0,0
GUY,1956,0,0,0,6,2,0,0
GUY,1960,0,0,0,6,2,0,0
GUY,1964,0,0,0,1,1,0,0
GUY,1968,0,0,0,6,4,0,0
GUY,1972,0,0,0,4,2,0,0
GUY,1976,0,0,0,0,0,0,0
GUY,1980,1,0,0,10,3,0,1
GUY,1984,0,0,0,12,3,0,0
GUY,1988,0,0,0,8,3,0,0
GUY,1992,0,0,0,7,3,0,0
GUY,1996,0,0,0,9,2,0,0
GUY,2000,0,0,0,4,1,0,0
GUY,2004,0,0,0,4,3,0,0
GUY,2008,0,0,0,4,2,0,0
GUY,2012,0,0,0,6,3,0,0
GUY,2016,0,0,0,7,2,0,0
GUY,2020,0,0,0,7,4,0,0
GUY,2024,0,0,0,5,3,0,0
HAI,1896,0,0,0,0,0,0,0
HAI,1900,0,1,0,4,2,0,1
HAI,1904,0,0,0,0,0,0,0
HAI,1908,0,0,0,0,0,0,0
HAI,1912,0,0,0,0,0,0,0
HAI,1916,0,0,0,0,0,0,0
HAI,1920,0,0,0,0,0,0,0
HAI,1924,1,0,0,16,2,0,1
HAI,1928,0,0,1,3,1,0,1
HAI,1932,0,0,0,3,2,0,0
HAI,1936,0,0,0,0,0,0,0
HAI,1940,0,0,0,0,0,0,0
HAI,1944,0,0,0,0,0,0,0
HAI,1948,0,0,0,0,0,0,0
HAI,1952,0,0,0,0,0,0,0
HAI,1956,0,0,0,0,0,0,0
HAI,1960,0,0,0,1,1,0,0
HAI,1964,0,0,0,0,0,0,0
HAI,1968,0,0,0,0,0,0,0
HAI,1972,0,0,0,7,1,0,0
HAI,1976,0,0,0,14,2,0,0
HAI,1980,0,0,0,0,0,0,0
HAI,1984,0,0,0,3,2,0,0
HAI,1988,0,0,0,5,2,0,0
HAI,1992,0,0,0,8,2,0,0
HAI,1996,0,0,0,7,4,0,0
HAI,2000,0,0,0,5,3,0,0
HAI,2004,0,0,0,8,4,0,0
HAI,2008,0,0,0,7,3,0,0
HAI,2012,0,0,0,5,2,0,0
HAI,2016,0,0,0,10,7,0,0
HAI,2020,0,0,0,6,5,0,0
HAI,2024,0,0,0,12,5,0,0
HKG,1896,0,0,0,0,0,0,0
HKG,1900,0,0,0,0,0,0,0
HKG,1904,0,0,0,0,0,0,0
HKG,1908,0,0,0,0,0,0,0
HKG,1912,0,0,0,0,0,0,0
HKG,1916,0,0,0,0,0,0,0
HKG,1920,0,0,0,0,0,0,0
HKG,1924,0,0,0,0,0,0,0
HKG,1928,0,0,0,0,0,0,0
HKG,1932,0,0,0,0,0,0,0
HKG,1936,0,0,0,0,0,0,0
HKG,1940,0,0,0,0,0,0,0
HKG,1944,0,0,0,0,0,0,0
HKG,1948,0,0,0,0,0,0,0
HKG,1952,0,0,0,9,1,0,0
HKG,1956,0,0,0,4,1,0,0
HKG,1960,0,0,0,4,2,0,0
HKG,1964,0,0,0,50,7,0,0
HKG,1968,0,0,0,25,3,0,0
HKG,1972,0,0,0,18,5,0,0
HKG,1976,0,0,0,50,6,0,0
HKG,1980,0,0,0,0,0,0,0
HKG,1984,0,0,0,87,10,0,0
HKG,1988,0,0,0,91,11,0,0
HKG,1992,0,0,0,66,11,0,0
HKG,1996,0,1,0,32,10,0,1
HKG,2000,0,0,0,46,9,0,0
HKG,2004,0,0,1,42,10,0,1
HKG,2008,0,0,0,47,11,0,0
HKG,2012,1,0,0,55,13,0,1
HKG,2016,0,0,0,47,9,0,0
HKG,2020,3,1,2,65,15,0,6
HKG,2024,2,2,0,51,13,0,4
HON,1896,0,0,0,0,0,0,0
HON,1900,0,0,0,0,0,0,0
HON,1904,0,0,0,0,0,0,0
HON,1908,0,0,0,0,0,0,0
HON,1912,0,0,0,0,0,0,0
HON,1916,0,0,0,0,0,0,0
HON,1920,0,0,0,0,0,0,0
HON,1924,0,0,0,0,0,0,0
HON,1928,0,0,0,0,0,0,0
HON,1932,0,0,0,0,0,0,0
HON,1936,0,0,0,0,0,0,0
HON,1940,0,0,0,0,0,0,0
HON,1944,0,0,0,0,0,0,0
HON,1948,0,0,0,0,0,0,0
HON,1952,0,0,0,0,0,0,0
HON,1956,0,0,0,0,0,0,0
HON,1960,0,0,0,0,0,0,0
HON,1964,0,0,0,0,0,0,0
HON,1968,0,0,0,6,1,0,0
HON,1972,0,0,0,0,0,0,0
HON,1976,0,0,0,3,1,0,0
HON,1980,0,0,0,0,0,0,0
HON,1984,0,0,0,26,3,0,0
HON,1988,0,0,0,18,3,0,0
HON,1992,0,0,0,27,4,0,0
HON,1996,0,0,0,7,4,0,0
HON,2000,0,0,0,20,3,0,0
HON,2004,0,0,0,5,4,0,0
HON,2008,0,0,0,26,5,0,0
HON,2012,0,0,0,25,8,0,0
HON,2016,0,0,0,23,7,0,0
HON,2020,0,0,0,28,5,0,0
HON,2024,0,0,0,4,3,0,0
HUN,1896,3,2,1,18,6,0,6
HUN,1900,2,1,2,34,4,0,5
HUN,1904,1,2,1,9,2,0,4
HUN,1908,2,3,4,107,8,0,9
HUN,1912,3,3,2,207,11,0,8
HUN,1916,0,0,0,0,0,0,0
HUN,1920,0,0,0,0,0,0,0
HUN,1924,4,2,3,140,12,0,9
HUN,1928,0,4,5,219,12,0,9
HUN,1932,5,6,5,118,11,0,16
HUN,1936,5,10,1,335,21,0,16
HUN,1940,0,0,0,0,0,0,0
HUN,1944,0,0,0,0,0,0,0
HUN,1948,12,10,5,222,15,0,27
HUN,1952,16,16,10,345,15,0,42
HUN,1956,7,9,10,197,13,0,26
HUN,1960,7,6,8,312,18,0,21
HUN,1964,5,10,7,319,17,0,22
HUN,1968,12,10,10,303,15,0,32
HUN,1972,16,6,13,367,20,0,35
HUN,1976,13,4,5,288,17,0,22
HUN,1980,15,7,10,392,21,0,32
HUN,1984,0,0,0,0,0,0,0
HUN,1988,6,11,6,315,20,0,23
HUN,1992,7,11,12,351,23,0,30
HUN,1996,10,7,4,315,24,0,21
HUN,2000,3,8,6,238,23,0,17
HUN,2004,3,8,6,258,20,0,17
HUN,2008,2,3,5,216,20,0,10
HUN,2012,6,8,4,201,21,0,18
HUN,2016,4,8,3,204,20,0,15
HUN,2020,7,6,7,237,25,0,20
HUN,2024,6,6,7,255,24,0,19
INA,1896,0,0,0,0,0,0,0
INA,1900,0,0,0,0,0,0,0
INA,1904,0,0,0,0,0,0,0
INA,1908,0,0,0,0,0,0,0
INA,1912,0,0,0,0,0,0,0
INA,1916,0,0,0,0,0,0,0
INA,1920,0,0,0,0,0,0,0
INA,1924,0,0,0,0,0,0,0
INA,1928,0,0,0,0,0,0,0
INA,1932,0,0,0,0,0,0,0
INA,1936,0,0,0,0,0,0,0
INA,1940,0,0,0,0,0,0,0
INA,1944,0,0,0,0,0,0,0
INA,1948,0,0,0,0,0,0,0
INA,1952,0,0,0,3,3,0,0
INA,1956,0,0,0,24,6,0,0
INA,1960,0,0,0,27,8,0,0
INA,1964,0,0,0,0,0,0,0
INA,1968,0,0,0,6,2,0,0
INA,1972,0,0,0,7,5,0,0
INA,1976,0,0,0,11,5,0,0
INA,1980,0,0,0,0,0,0,0
INA,1984,0,0,0,23,6,0,0
INA,1988,0,0,1,43,11,0,1
INA,1992,1,2,2,51,10,0,5
INA,1996,2,1,1,45,11,0,4
INA,2000,2,1,3,54,12,0,6
INA,2004,2,1,1,39,14,0,4
INA,2008,4,1,1,26,7,0,6
INA,2012,1,0,2,22,8,0,3
INA,2016,0,1,2,31,7,0,3
INA,2020,3,1,1,35,8,0,5
INA,2024,1,2,0,36,12,0,3
IND,1896,0,0,0,0,0,0,0
IND,1900,0,0,2,5,1,0,2
IND,1904,0,0,0,0,0,0,0
IND,1908,0,0,0,0,0,0,0
IND,1912,0,0,0,0,0,0,0
IND,1916,0,0,0,0,0,0,0
IND,1920,0,0,0,7,2,0,0
IND,1924,0,0,0,24,2,0,0
IND,1928,0,1,0,24,2,0,1
IND,1932,0,1,0,26,3,0,1
IND,1936,0,1,0,30,4,0,1
IND,1940,0,0,0,0,0,0,0
IND,1944,0,0,0,0,0,0,0
IND,1948,0,1,0,89,10,0,1
IND,1952,1,1,0,94,11,0,2
IND,1956,0,1,0,79,8,0,1
IND,1960,0,0,1,49,6,0,1
IND,1964,0,1,0,111,8,0,1
IND,1968,1,0,0,27,5,0,1
IND,1972,1,0,0,43,7,0,1
IND,1976,0,0,0,26,5,0,0
IND,1980,0,1,0,78,8,0,1
IND,1984,0,0,0,53,7,0,0
IND,1988,0,0,0,55,11,0,0
IND,1992,0,0,0,61,12,0,0
IND,1996,1,0,0,54,13,0,1
IND,2000,1,0,0,70,13,0,1
IND,2004,0,0,1,81,14,0,1
IND,2008,2,1,0,67,12,0,3
IND,2012,4,0,2,95,13,0,6
IND,2016,1,0,1,130,15,0,2
IND,2020,4,1,2,151,18,0,7
IND,2024,5,0,1,138,16,0,6
IOA,1896,0,0,0,0,0,0,0
IOA,1900,0,0,0,0,0,0,0
IOA,1904,0,0,0,0,0,0,0
IOA,1908,0,0,0,0,0,0,0
IOA,1912,0,0,0,0,0,0,0
IOA,1916,0,0,0,0,0,0,0
IOA,1920,0,0,0,0,0,0,0
IOA,1924,0,0,0,0,0,0,0
IOA,1928,0,0,0,0,0,0,0
IOA,1932,0,0,0,0,0,0,0
IOA,1936,0,0,0,0,0,0,0
IOA,1940,0,0,0,0,0,0,0
IOA,1944,0,0,0,0,0,0,0
IOA,1948,0,0,0,0,0,0,0
IOA,1952,0,0,0,0,0,0,0
IOA,1956,0,0,0,0,0,0,0
IOA,1960,0,0,0,0,0,0,0
IOA,1964,0,0,0,0,0,0,0
IOA,1968,0,0,0,0,0,0,0
IOA,1972,0,0,0,0,0,0,0
IOA,1976,0,0,0,0,0,0,0
IOA,1980,0,0,0,0,0,0,0
IOA,1984,0,0,0,0,0,0,0
IOA,1988,0,0,0,0,0,0,0
IOA,1992,2,0,1,76,13,0,3
IOA,1996,0,0,0,0,0,0,0
IOA,2000,0,0,0,4,3,0,0
IOA,2004,0,0,0,0,0,0,0
IOA,2008,0,0,0,0,0,0,0
IOA,2012,0,0,0,4,3,0,0
IOA,2016,1,1,0,9,3,0,2
IOA,2020,0,0,0,0,0,0,0
IOA,2024,0,0,0,0,0,0,0
IRI,1896,0,0,0,0,0,0,0
IRI,1900,0,0,0,1,1,0,0
IRI,1904,0,0,0,0,0,0,0
IRI,1908,0,0,0,0,0,0,0
IRI,1912,0,0,0,0,0,0,0
IRI,1916,0,0,0,0,0,0,0
IRI,1920,0,0,0,0,0,0,0
IRI,1924,0,0,0,0,0,0,0
IRI,1928,0,0,0,0,0,0,0
IRI,1932,0,0,0,0,0,0,0
IRI,1936,0,0,0,0,0,0,0
IRI,1940,0,0,0,0,0,0,0
IRI,1944,0,0,0,0,0,0,0
IRI,1948,1,0,0,39,5,0,1
IRI,1952,4,0,3,23,4,0,7
IRI,1956,1,2,2,17,3,0,5
IRI,1960,3,0,1,24,5,0,4
IRI,1964,2,0,0,96,11,0,2
IRI,1968,2,2,1,14,3,0,5
IRI,1972,1,0,2,56,7,0,3
IRI,1976,1,0,1,104,9,0,2
IRI,1980,0,0,0,0,0,0,0
IRI,1984,0,0,0,0,0,0,0
IRI,1988,0,0,1,26,3,0,1
IRI,1992,2,0,1,44,6,0,3
IRI,1996,1,1,1,18,6,0,3
IRI,2000,1,3,0,34,12,0,4
IRI,2004,2,2,2,37,10,0,6
IRI,2008,1,1,0,55,12,0,2
IRI,2012,1,7,5,57,13,0,13
IRI,2016,4,3,1,67,15,0,8
IRI,2020,2,3,2,76,17,0,7
IRI,2024,3,3,6,46,14,0,12
IRL,1896,0,0,0,0,0,0,0
IRL,1900,0,0,0,0,0,0,0
IRL,1904,0,0,0,0,0,0,0
IRL,1908,0,0,0,0,0,0,0
IRL,1912,0,0,0,0,0,0,0
IRL,1916,0,0,0,0,0,0,0
IRL,1920,0,0,0,0,0,0,0
IRL,1924,1,0,1,60,6,0,2
IRL,1928,0,1,0,44,6,0,1
IRL,1932,0,2,0,18,3,0,2
IRL,1936,0,0,0,0,0,0,0
IRL,1940,0,0,0,0,0,0,0
IRL,1944,0,0,0,0,0,0,0
IRL,1948,1,0,0,83,10,0,1
IRL,1952,0,0,1,25,6,0,1
IRL,1956,3,1,1,25,5,0,5
IRL,1960,0,0,0,63,8,0,0
IRL,1964,1,0,0,35,7,0,1
IRL,1968,0,0,0,57,7,0,0
IRL,1972,0,0,0,84,12,0,0
IRL,1976,0,0,0,59,10,0,0
IRL,1980,1,0,1,57,11,0,2
IRL,1984,0,0,1,55,10,0,1
IRL,1988,0,0,0,78,12,0,0
IRL,1992,0,1,1,77,12,0,2
IRL,1996,1,3,0,99,13,0,4
IRL,2000,0,0,1,76,10,0,1
IRL,2004,0,0,0,55,9,0,0
IRL,2008,2,0,1,63,12,0,3
IRL,2012,4,1,1,76,14,0,6
IRL,2016,0,0,2,93,14,0,2
IRL,2020,2,2,0,150,20,0,4
IRL,2024,3,4,0,185,17,0,7
IRQ,1896,0,0,0,0,0,0,0
IRQ,1900,0,0,0,0,0,0,0
IRQ,1904,0,0,0,0,0,0,0
IRQ,1908,0,0,0,0,0,0,0
IRQ,1912,0,0,0,0,0,0,0
IRQ,1916,0,0,0,0,0,0,0
IRQ,1920,0,0,0,0,0,0,0
IRQ,1924,0,0,0,0,0,0,0
IRQ,1928,0,0,0,0,0,0,0
IRQ,1932,0,0,0,0,0,0,0
IRQ,1936,0,0,0,0,0,0,0
IRQ,1940,0,0,0,0,0,0,0
